"","date","text","country","participant"
"892",2020-04-10 14:25:40,"#SouthAfrica What has become apparent is the unsustainable logistics in food systems. An ordinary citizen to attain food Supermarkets, this is a simple task for some. But in a country where an ordinary citizen relies on public transport. #COVID19SA  #AfricanfoodSystem @ndomfuh_1 https://t.co/TqKNVntCxB","South Africa","ndomfuh_1"
"893",2020-04-10 14:15:21,"A  la riposte sanitaire face au #COVID19, s’ajoute le mécanisme d’approvisionnement en denrées agroalimentaires initié par @PrimatureRDC pour #Kinshasa, et d’autres agglomérations en vue de stabiliser les prix au marché et endiguer la pénurie. 👉https://t.co/HcPVbiSPll @EMvuenga","DRC","EMvuenga"
"894",2020-04-10 13:18:51,"Following the footsteps of capital city other regions of #Ethiopia like Hawassa have planned to move the markets to other locations to stop the spread of #COVIDー19 . People now have to get adapted to the new environment.

@YaredTesema1","Ethiopia","YaredTesema1"
"895",2020-04-10 13:16:39,"#Ethiopia As of this week the biggest vegetable market in #AddisAbeba has been moved to another location due to the fear of #COVIDー19. The new place, Jan Meda, has a huge open space. It has served as a venue for many Religious and other events.
@CovidFoodFuture @YaredTesema1 https://t.co/UCVP4ur1pX","Ethiopia","YaredTesema1"
"896",2020-04-10 13:03:08,"Currently, in Mokwa Niger state, planting season has started and the farmers are a bit discouraged to go to farm due to the high costs of farm inputs and scarcity of human labor caused by the #Covid19 pandemic @CovidFoodFuture @miss_abimbola https://t.co/YgRMmRgzpU","Global","miss_abimbola"
"897",2020-04-10 13:01:45,"What recommendations can the private and public insurance organizations offer to farmers in all stages of the value chain? Insurance is key to food sustainability @CovidFoodFuture @miss_abimbola https://t.co/ikTx0WLbs3","Global","miss_abimbola"
"898",2020-04-10 13:00:47,"The role of farmers and food producers are very vital in the fight against #Covid19 so there should be little or no disruptions to the activities of farmers rather but with clear guidelines to flatten the curve. @CovidFoodFuture @miss_abimbola https://t.co/MOHTWcz2oz","Global","miss_abimbola"
"899",2020-04-10 12:59:34,"I so much enjoy the article that @NdidiNwuneli wrote about ensuring hunger does not kill more people than #covid-19, these are the conversations @CovidFoodFuture team members are interested in. @miss_abimbola 
https://t.co/MaPMYaPJVs","Global","miss_abimbola"
"900",2020-04-10 12:54:01,"Pour pallier l'augmentation des prix de certains produits, le gouvernement malgache a mis à disposition de la population une ligne verte afin de dénoncer les vendeurs qui profitent de la situation de #covid19. @maya_disrael","Global","Other"
"901",2020-04-10 12:53:33,"A #Madagascar, durant les premiers jours de confinement (semaine du 26 mars), certains produits ont connu une hausse des prix comme le citron  initialement 1€/kg est allé jusqu'à 5€/kg, le riz de 0,5€ à 0,7€/kg, le gingembre de 1,5€ à 6€/kg. @Maya_disraeli","Madagascar","mayadisraeli"
"902",2020-04-10 10:52:51,"#Malawi government launches #Covid19 response plan where food assistance to urban, semi - urban  and rural households affected by the impacts of #Covid19 is one key activity.
#foodsecurity 
#Zerohunger 
@kanyemba_nellie","Malawi","kanyemba_nellie"
"903",2020-04-10 09:20:10,"In Kenya, @wawiranjiru of @Food4Education has set towards providing 6000 households with food staples during #covid19 pandemic.
Read more below:
https://t.co/gLKQ5gARX4

@sharonjcheboi https://t.co/lSCZ6E9eqS","Kenya","sharonjcheboi"
"904",2020-04-10 08:05:32,"Les populations rurales sont confrontées à une crise dans la crise du #COVID19. Les restrictions sanitaires empêchent la plupart de travailler ou d'accéder aux marchés pour vendre leurs produits ou acheter de la #nourriture. Lisez 👇🏾
https://t.co/K09rYzixpU

@EdoSango https://t.co/l4QtZXcRx5","Global","ed_sango"
"905",2020-04-10 07:59:17,"Farm inputs distribution has been restricted and farm input costs have gone higher as a result of higher transportation costs.
#Covidfoodfuture
@sharonjcheboi","Global","sharonjcheboi"
"906",2020-04-10 07:56:19,"In Kenya the @MOH_Kenya announced the first confirmed #covid19 case in Uasin Gishu County. A local farmer has expressed their challenge of accessing labour and inputs due to peoples' fear of infection and movement restrictions. 

#covidfoodfuture
@sharonjcheboi https://t.co/VOW1QuRjTY","Kenya","sharonjcheboi"
"907",2020-04-10 07:13:04,"Hope for farmers in #Malawi as government recently announced farm gate prices for agricultural commodities for the 2019-2020 farming season with #Maize price getting as low as 0.27 USD/Kg from as high as 0.41 USD/Kg.
#foodsecurity 
@MalawiGovt @kanyemba_nellie https://t.co/E93odNS3YO","Malawi","kanyemba_nellie"
"908",2020-04-10 05:55:13,"#Ethiopia Government with the collaboration of the others, Food Banks are to be set up. These will help in providing basic necessity foods for those that are in need. #COVID19outbreak is shedding a light on the gaps which were neglected before.
@CovidFoodFuture  @YaredTesema1 https://t.co/IEmL1FkYDy","Ethiopia","YaredTesema1"
"909",2020-04-10 02:37:09,"Le risque croissant d’#émergence et de #propagation de #zoonoses en #Afrique #démographie #forêt #VIH #Ebola #coronavirus #animaux #urbanisation @ILRI https://t.co/zDm6UEV2Gn 
@CommodAfrica 
@josherbert25 https://t.co/EtZhSxfyMp","Global","josherbert25"
"910",2020-04-09 19:08:26,"Public and private insurance organizations need to come together to provide local farmers with comprehensive loan packages to cushion the negative effects of the pandemic caused by #Covid19 @CovidFoodFuture @miss_abimbola https://t.co/Bj4v2DgwOr","Global","miss_abimbola"
"911",2020-04-09 19:03:25,"This is not a period for maximizing profits and fluctuating market prices. There must be a level playing field for all stakeholders involved in farm to fork businesses. The responsibility for feeding Africa belongs to Africans. @CovidFoodFuture @miss_abimbola https://t.co/zj4Tituqqx","Global","miss_abimbola"
"912",2020-04-09 18:57:57,"We need to leverage on technology to ensure that existing network of food transport and supply is not hampered upon by the #Covid-19 pandemic. @miss_abimbola","Global","miss_abimbola"
"913",2020-04-09 18:56:31,"There is an urgent need for coordination among industry groups, the private sector, civil society and the public sector to raise awareness about the looming food crisis caused by the #Covid19 pandemic. @miss_abimbola https://t.co/CiQNeuakKl","Global","miss_abimbola"
"914",2020-04-09 18:24:13,"#Ethiopia although social distancing has been told many times there are still people buying &amp; selling on small local markets which there isn’t open space. We need to come up with alternative ways to stop this process to stop the spread of #COVID19
@CovidFoodFuture @YaredTesema1","Ethiopia","YaredTesema1"
"915",2020-04-09 17:22:25,"The biggest obstacle in my country South Africa is the sudden realisation of inequality and segregation brought by #COVID19. Food scarcity is now a direct relation to who and where you are placed in the county's economy #AfricanFoodSecurity #COVID19SA @ndomfuh_1","South Africa","ndomfuh_1"
"916",2020-04-09 16:26:07,"La hausse des prix des produits agricoles dans les grandes villes (#Kinshasa, #Bunia, #Goma) des provinces touchées par le #COVID_19, renforce la précarité en termes d’accès à une alimentation saine et diversifiée pour les populations affectées en #RDC 🇨🇩. @EMvuenga 
 @FAO @IFAD","DRC","EMvuenga"
"917",2020-04-09 15:47:45,"#Bénin : #synergie d'actions entre acteurs et #renforcement de capacités des jeunes pour produire plus aideraient à faire face à la crise alimentaire.
@agrobootcamp @gouvbenin 
@FAOBenin @EnabelauBenin
@micael_dossou @AtmanBOUBA 
@bruno__sj @Lari_TMG 
@josherbert25 #YouthInSoil https://t.co/6bCPn1F2hN","Benin","bruno__sj"
"918",2020-04-09 15:18:39,"#KENYA Last month, food traders opposed the abrupt closure of major markets across Taita Taveta County. The traders were opposed to the closure, terming it as irrational and likely to trigger food shortages: https://t.co/F0IbOs6rHg @olareeh https://t.co/32DtmhbI4i","Kenya","olareeh"
"919",2020-04-09 15:16:32,"#KENYA The Nakuru County Government has adapted to the #Coronavirus by relocating its major food markets to the spacious Afraha Stadium. This step is meant to ensure stable food supplies while abetting spread of the #COVID19 @olareeh https://t.co/FC2aUB6clB","Kenya","olareeh"
"920",2020-04-09 15:14:40,"#KENYA The first #COVID19 case was confirmed on 13th March 2020, and one of the first steps the government took was closing food markets such as this one in Rongo, Migori County. Such closures have disrupted food supplies across the country. @olareeh https://t.co/yv6pduQaua","Kenya","olareeh"
"921",2020-04-09 14:53:36,"Suite aux mesures de confinement, la population d'Antananarivo, #Madagascar, s'est ruée vers les marchés pour s'approvisionner en produits de première nécessité entraînant ainsi une hausse des prix sur ces derniers. @Maya_disraeli","Madagascar","mayadisraeli"
"922",2020-04-09 14:52:30,"Un pays où le secteur agricole emploie 78% de la population active(FAO, 2019).@CovidFoodFuture s'intéresse aux impacts que pourrait provoquer la crise du #Covid19 sur les chaînes de valeurs agricoles à #Madagascar. De suite comment réagit-il face à cette pandémie?@Maya_disraeli","Madagascar","mayadisraeli"
"923",2020-04-09 14:37:37,"Nous devons travailler davantage @FAOBenin 
@gouvbenin quelles actions pour les filets de sécurité ?
@josherbert25 https://t.co/Fec3fAvoq4","Benin","josherbert25"
"924",2020-04-09 14:30:05,"In Africa, the #COVID19 pandemic is affecting food consumption and nutritious diets among many households. Retrogressing changes in food dietary and animal protein consumption is being experienced amidst the poor and vulnerable groups. @JohnAgboola_
#HealthyDiet #SustainableDiets https://t.co/8XkghbVWZ0","Global","JohnAgboola_"
"925",2020-04-09 14:13:56,"As the #COVID9 pandemic intensifies in Africa, Governments, NGOs, institutions and philanthropists are gearing effort towards ensuring basic food accessibility for poor households. An example of the food reserve bank initiative from Ekiti State in Nigeria. @JohnAgboola_
#Food4All https://t.co/v2i3b4pwMR","Nigeria","JohnAgboola_"
"926",2020-04-09 14:09:44,"Farmers both small-scale and commercial are key players in the fight against the #COVID19 pandemic, global hunger, and production of food for household consumption. Farmers are at the frontline of food security and food resilience. @JohnAgboola_ 

#ZeroHunger #FoodSecurity #SDG2 https://t.co/ia2lLA5KQz","Global","JohnAgboola_"
"927",2020-04-09 14:05:24,"Au #Benin, se nourrir constitue un casse-tête pour les populations qui ont un revenu journalier et la cherté des denrées alimentaires ne vient aucunement arranger la situation.
@CovidFoodFuture fera une analyse de l'effet du #Covid19 sur la sécurité alimentaire !
@josherbert25 https://t.co/flQ7IvjRz9","Benin","josherbert25"
"928",2020-04-09 13:46:05,"Meet the @CovidFoodFuture team: https://t.co/qaFtALjxGY","Global","Other"
"929",2020-04-09 12:53:59,"Le marché des fruits est en baisse avec le #COVID19 au #BurkinaFaso. Les femmes subissent les mesures de prévention (fermeture des marchés et #confinement). Rosine, vendeuse de fraises n'a plus accès à ses clients. Son bénéfice journalier passe de 7,61 € à 1,52 €. @EdoSango https://t.co/TaF47CxRE4","Burkina Faso","ed_sango"
"930",2020-04-09 12:30:28,"Also, food production through a sustainable approach is vital in tackling food insecurity in Nigeria, but #COVID-19 has posed a threat to this production. @CovidFoodFuture is interested in how to address these threats to ensure #sustainability @miss_abimbola https://t.co/iUHlYwCGwE","Nigeria","miss_abimbola"
"931",2020-04-09 12:19:48,"Kenyan farmers lost 30 - 35% of 2019 harvest as a result of  heavy off season rains. The shortage will very soon be felt in the market. Higher prices for a population that has lost its livelihoods will increase preexistent food insecurity.

@sharonjcheboi","Kenya","sharonjcheboi"
"932",2020-04-09 12:05:18,"Farmers are bound to register massive loses due to #Covid19 with some barriers created between producers and consumers in lockdown. @CovidFoodFuture @kanyemba_nellie","Global","kanyemba_nellie"
"933",2020-04-09 11:44:02,"In Nigeria, rainy season that precedes the planting season has started and farmers are weary of going to the farms as a result of lock down due to #COVID-19, this in turn will negatively affect their income and may cause #food scarcity. @CovidFoodFuture @miss_abimbola https://t.co/iw5FBXofxt","Nigeria","miss_abimbola"
"934",2020-04-09 11:33:05,"In Nigeria, rainy season that precedes the planting season has started and farmers are weary of going to the farms as a result of lockdowns due to #COVID-19, this in turn will negatively affect their income and may cause #food scarcity. @CovidFoodFuture @miss_abimbola https://t.co/WUNeiKS2go","Nigeria","miss_abimbola"
